,article_id,Reference_paper_id,Reference _paper_doi,Reference _paper_title,Reference _paper_venue,Reference _paper_year,Intent,Is_influential
136,10.1007/978-3-319-98298-4_11,35305a1bf7c8a77f09ef2923fba7d34a2809f9eb,10.7326/0003-4819-110-10-824,A computer-assisted medical diagnostic consultation service. Implementation and prospective evaluation of a prototype.,Annals of internal medicine,1989,,False
137,10.1007/978-3-319-98298-4_11,6b7a9671c2bf3cdd66b6e0ca2b9aed5ce76c3496,10.1055/S-0038-1634828,Record linkage strategies. Part I: Estimating information and evaluating approaches.,Methods of information in medicine,1991,,False
138,10.1007/978-3-319-98298-4_11,c967b97a5ee9815314b51c8e4d853bcb20e0f862,,Knowledge Coupling: New Premises and New Tools for Medical Care and Education,,1991,,False
139,10.1007/978-3-319-98298-4_11,f7c838d7453c32623a976668dfae8603c1780e64,10.1007/978-1-4612-3150-9,Knowledge Coupling,Computers in Health Care,1991,,False
140,10.1007/978-3-319-98298-4_11,05e2fc5d22679618c33f5f863071a217c0f24306,10.1136/jech.47.4.316,Computerised linking of medical records: methodological guidelines.,Journal of epidemiology and community health,1993,,False
141,10.1007/978-3-319-98298-4_11,ca0a596371f0ef5db6147485574f3a38f566b7ab,,Dart (Diagnostic Aid and Resource Tool): a computerized clinical decision support system for oral pathology--Part 2.,,1994,,False
142,10.1007/978-3-319-98298-4_11,04e4968091c3226372f16785b3812f57c0178574,10.1161/01.CIR.96.1.358,Prevention of Bacterial Endocarditis Recommendations by the American Heart Association,,1997,,False
143,10.1007/978-3-319-98298-4_11,4fdecc79dfbb34a584886e93bb48df4c3318b08a,10.1111/J.1600-0528.1997.TB00905.X,What do we know about how dentists make caries-related treatment decisions?,Community dentistry and oral epidemiology,1997,,False
144,10.1007/978-3-319-98298-4_11,504fb6678529b1d832499ef35c375a050c01140f,,A case for diagnoses.,The Journal of the American College of Dentists,1997,,False
145,10.1007/978-3-319-98298-4_11,979ae7cb456996d1b85a9c78eaf6ebfb112f12f8,10.1109/ICSMC.1997.626229,A dental condition prediction system with artificial neural networks and fuzzy inference systems,"1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation",1997,,False
146,10.1007/978-3-319-98298-4_11,009f7cfb50d28d4799ddf426aec8bed3a4e0b68f,10.1016/S0278-2391(98)90636-X,The preoperative bleeding time test lacks clinical benefit,,1998,,False
147,10.1007/978-3-319-98298-4_11,7ec263f7e4971f5bd293b181ffde37aa9dd2d474,10.1001/ARCHSURG.133.2.134,The preoperative bleeding time test lacks clinical benefit: College of American Pathologists' and American Society of Clinical Pathologists' position article.,Archives of surgery,1998,,False
148,10.1007/978-3-319-98298-4_11,0df2575e27af2410663ab5829d5ad0d7fe27d45f,10.14219/JADA.ARCHIVE.1999.0055,Improving detection of precancerous and cancerous oral lesions. Computer-assisted analysis of the oral brush biopsy. U.S. Collaborative OralCDx Study Group.,Journal of the American Dental Association,1999,,False
149,10.1007/978-3-319-98298-4_11,5ff16b296d3480e6dd8fec1d3b52bedb6e5d420d,10.1002/J.0022-0337.1996.60.1.TB03011.X,Decision support systems in dentistry.,Dento maxillo facial radiology,1999,,False
150,10.1007/978-3-319-98298-4_11,f461f314bbe725ad075cb8c1b80e8c913e9ff4e3,,Development of record linkage of hospital discharge data for the study of neonatal readmission.,Chronic diseases in Canada,1999,,False
151,10.1007/978-3-319-98298-4_11,3f6a30aebc7746e828ad230dd0d7094eb0c2894a,10.1145/572260.572261,Privacy of medical records: IT implications of HIPAA,CSOC,2000,,False
152,10.1007/978-3-319-98298-4_11,c0506f6814d4860c054463b21180e884ff9d05ff,10.1007/978-0-387-21721-5,Medical Informatics,Health Informatics,2001,,False
153,10.1007/978-3-319-98298-4_11,e749c88855f7ade3797a8ea145fa48b84c095a40,10.1145/383694.383712,Security issues for implementation of e-medical records,CACM,2001,,False
154,10.1007/978-3-319-98298-4_11,e7f9a4dceac591d77b850083f95493470b8387cc,10.1007/978-3-030-58721-5,Biomedical Informatics: Computer Applications in Health Care and Biomedicine,,2006,,False
155,10.1007/978-3-319-98298-4_11,2d14fd14c27e1ca9307b03b16b9e533bee8d5cc0,,K/DOQI clinical practice guidelines for chronic kidney disease,,2002,,False
156,10.1007/978-3-319-98298-4_11,677742f2baace0ceb5bb2ee1875a9943ccd85d60,10.1093/IJE/31.6.1246,Probabilistic record linkage and a method to calculate the positive predictive value.,International journal of epidemiology,2002,,False
157,10.1007/978-3-319-98298-4_11,0991f0a7d5a558736d2644b27b86dd3eb59ee864,10.1161/01.HYP.0000075790.33892.AE,"Seventh report of the Joint National Committee on the Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC 7): resetting the hypertension sails.",Hypertension,2003,,False
158,10.1007/978-3-319-98298-4_11,0aff884d7f279cafef205839692a43c68d90bc6d,,The Classification of Clinicians' Information Needs While Using a Clinical Information System,AMIA,2003,,False
159,10.1007/978-3-319-98298-4_11,17f3c051015050ae05484f0556f7d9543a24a196,10.1161/01.CIR.0000093201.57771.47,Nonvalvular Cardiovascular Device–Related Infections,Circulation,2003,,False
160,10.1007/978-3-319-98298-4_11,3afeb8f6e4f09b86770e82fb5990e79edefb4661,,EMR confidentiality and information security.,Journal of healthcare information management : JHIM,2003,,False
161,10.1007/978-3-319-98298-4_11,36afeab45d4ea38f21a8f7f8799267a896242baa,10.1002/J.0022-0337.2004.68.12.TB03873.X,"Reasoning process characteristics in the diagnostic skills of beginner, competent, and expert dentists.",Journal of dental education,2004,,False
162,10.1007/978-3-319-98298-4_11,5d703b4c121895ceaa72297badc49f9ec7fc94a8,10.1002/J.0022-0337.2004.68.6.TB03777.X,Clinical decision support systems: perspectives in dentistry.,Journal of dental education,2004,,False
163,10.1007/978-3-319-98298-4_11,05f68ab2d01e11eb57c5698fddd8e9ce315cca88,10.14219/JADA.ARCHIVE.2005.0176,"The patient with a heart murmur: evaluation, assessment and dental considerations.",Journal of the American Dental Association,2005,,False
164,10.1007/978-3-319-98298-4_11,15c27d5bd4d3186d21cda16cf9e5c5cb6b36ace7,10.1001/JAMA.293.10.1223,Effects of computerized clinical decision support systems on practitioner performance and patient outcomes: a systematic review.,JAMA,2005,,False
165,10.1007/978-3-319-98298-4_11,258d0052851edfd6a7425555ab4d7acaf6afd57f,10.1111/J.1523-1755.2005.00365.X,Definition and classification of chronic kidney disease: a position statement from Kidney Disease: Improving Global Outcomes (KDIGO).,Kidney international,2005,,False
166,10.1007/978-3-319-98298-4_11,48a992b20c5c8f6631fb6c3e9f07a72bfb3e1ea8,10.1197/JAMIA.M1740,Case Report: Comprehensive Analysis of a Medication Dosing Error Related to CPOE,J. Am. Medical Informatics Assoc.,2005,,False
167,10.1007/978-3-319-98298-4_11,881a11ad0a1112c14fba3a446e40ce5349c7519a,10.1145/1053291.1053321,IT is not for everyone in China,CACM,2005,,False
168,10.1007/978-3-319-98298-4_11,9bf014ff636306118902d356cad653dfd5411604,10.1001/JAMA.293.10.1197,Role of computerized physician order entry systems in facilitating medication errors.,,2005,,False
169,10.1007/978-3-319-98298-4_11,a311935e36d9e27c906a69108cfc54160c011a43,10.1145/1089107.1089141,HIT and MIS: implications of health information technology and medical information systems,CACM,2005,,False
170,10.1007/978-3-319-98298-4_11,b2811e0708cffc9c64ded1dd4119a2de65ac3399,,Advances in digital technology and orthodontics: a reference to the Invisalign method.,Medical science monitor : international medical journal of experimental and clinical research,2005,,False
171,10.1007/978-3-319-98298-4_11,2efb16215a38bdabe40b77c42109103836ba14ee,10.1111/j.1524-6175.2006.05836.x,Historical Perspectives on the Management of Hypertension,Journal of clinical hypertension,2006,,False
172,10.1007/978-3-319-98298-4_11,45e6b22f459de375bc26561836379b66d03fa034,10.1016/J.JACC.2005.10.020,ACC/AHA clinical performance measures for adults with ST-elevation and non-ST-elevation myocardial infarction: a report of the American College of Cardiology/American Heart Association Task Force on Performance Measures (Writing Committee to Develop Performance Measures on ST-Elevation and Non-ST-El,Journal of the American College of Cardiology,2006,,False
173,10.1007/978-3-319-98298-4_11,cac80b3cbb3c3f3cfa2a5020050cf0c3caffb544,10.1007/s10916-006-7405-0,Challenges Associated with Privacy in Health Care Industry: Implementation of HIPAA and the Security Rules,Journal of Medical Systems,2006,,False
174,10.1007/978-3-319-98298-4_11,3db5f60930e741de822941da2ca7e7539ab955bb,10.14219/jada.archive.2008.0346,"Prevention of infective endocarditis: guidelines from the American Heart Association: a guideline from the American Heart Association Rheumatic Fever, Endocarditis and Kawasaki Disease Committee, Council on Cardiovascular Disease in the Young, and the Council on Clinical Cardiology, Council on Cardi",Journal of the American Dental Association,2007,,False
175,10.1007/978-3-319-98298-4_11,41f002b0f43e6273eeababf6dcbef028a0866e66,10.1161/CIRCULATIONAHA.106.180944,"Prevention of premature discontinuation of dual antiplatelet therapy in patients with coronary artery stents: a science advisory from the American Heart Association, American College of Cardiology, Society for Cardiovascular Angiography and Interventions, American College of Surgeons, and American D",Journal of the American College of Cardiology,2007,,False
176,10.1007/978-3-319-98298-4_11,c26127cf91d7ab87f3a2984e01363cd2e4f01ee0,,A Sustainable Approach to Security and Privacy in Health Information Systems,,2007,,False
177,10.1007/978-3-319-98298-4_11,c905ebb0c4b457eb30bb5e1ea47c12b006c77071,10.1016/J.JACC.2007.09.003,ACC/AHA 2007 guidelines on perioperative cardiovascular evaluation and care for noncardiac surgery: a report of the American College of Cardiology/American Heart Association Task Force on Practice Guidelines (Writing Committee to Revise the 2002 Guidelines on Perioperative Cardiovascular Evaluation ,Circulation,2007,,False
178,10.1007/978-3-319-98298-4_11,12ed58781a06a8b86333ffdff6d348a92b4c94d3,10.1378/chest.08-0675,The perioperative management of antithrombotic therapy: American College of Chest Physicians Evidence-Based Clinical Practice Guidelines (8th Edition).,Chest,2008,,False
179,10.1007/978-3-319-98298-4_11,20e4a3fd06ae5100dfd9003e5c7af4af64efd843,,Agreement between patient-reported symptoms and their documentation in the medical record.,The American journal of managed care,2008,,False
180,10.1007/978-3-319-98298-4_11,34ecf78e416ec56c41931d068eeed266e2c7d7e6,10.4018/978-1-59904-804-8.CH003,Assessing the Impact of Governmental Regulations on the IT Industry: A Neo Institutional Theory Perspective,,2008,,False
181,10.1007/978-3-319-98298-4_11,73ff5267c28550e92232089017fcb9c17be49d96,10.1002/J.0022-0337.2008.72.5.TB04519.X,Improvement in medical consultation responses with a structured request form.,Journal of dental education,2008,,False
182,10.1007/978-3-319-98298-4_11,e34f9261de01d032c62e7bc00e16d5e98c3d8760,10.1161/CIRCULATIONAHA.108.191099,ACC/AHA 2008 performance measures for adults with ST-elevation and non-ST-elevation myocardial infarction: a report of the American College of Cardiology/American Heart Association Task Force on Performance Measures (Writing Committee to develop performance measures for ST-elevation and non-ST-eleva,Circulation,2008,,False
183,10.1007/978-3-319-98298-4_11,4b9f07f66040972a5fab3784231e8f4da2817308,10.1053/j.ajkd.2009.04.001,Definition and classification of CKD: the debate should be about patient prognosis--a position statement from KDOQI and KDIGO.,American journal of kidney diseases : the official journal of the National Kidney Foundation,2009,,False
184,10.1007/978-3-319-98298-4_11,5b4e5027cb596c2a758134eb9e535cd77cd6f11d,10.1377/hlthaff.28.2.428,A state-based approach to privacy and security for interoperable health information exchange.,Health affairs,2009,,False
185,10.1007/978-3-319-98298-4_11,5fc9671fb6da24d40b275fbf7df95dc554212e14,10.1056/NEJMsa0900592,Use of electronic health records in U.S. hospitals.,The New England journal of medicine,2009,,False
186,10.1007/978-3-319-98298-4_11,7831fe5c58a7dc29867af18f2c1d84cbb64e0493,10.1145/1655008.1655024,Patient controlled encryption: ensuring privacy of electronic medical records,CCSW '09,2009,,False
187,10.1007/978-3-319-98298-4_11,8e52b600007a688143bc6289d81537dd91032da8,10.1111/j.1532-5415.2009.02313.x,Comparisons of Self‐Reported and Chart‐Identified Chronic Diseases in Inner‐City Seniors,Journal of the American Geriatrics Society,2009,,False
188,10.1007/978-3-319-98298-4_11,04889c3e0b42431cc02029f4a3d36e5c4fb5bfd9,10.1161/CIRCULATIONAHA.109.192665,Update on cardiovascular implantable electronic device infections and their management: a scientific statement from the American Heart Association.,Circulation,2010,,False
189,10.1007/978-3-319-98298-4_11,727e6ec5b0e04fc5d26bf08ed8f913e6364efc2a,,Case study of linking dental and medical healthcare records.,The American journal of managed care,2010,,False
190,10.1007/978-3-319-98298-4_11,a397dcd977b841e78b4a8eba62e69d483ea61f7f,10.1136/qshc.2009.038984,Electronic consultation as an alternative to hospital referral for patients with chronic kidney disease: a novel application for networked electronic health records to improve the accessibility and efficiency of healthcare,Quality and Safety in Health Care,2010,,False
191,10.1007/978-3-319-98298-4_11,ea054e0f6762eac7bd4833a2b58e8561c2099346,10.1145/1809085.1809094,Towards improved security criteria for certification of electronic health record systems,SEHC '10,2010,,False
192,10.1007/978-3-319-98298-4_11,ee005265486b576b7b9416da57fc3686d902fb82,10.1145/1666420.1666453,A framework for health care information assurance policy and compliance,CACM,2010,,False
193,10.1007/978-3-319-98298-4_11,21cd5ec694c37d2f5f2394fcfd99ddd1194a8aa9,10.1016/j.hrthm.2011.01.032,2011 ACCF/AHA/HRS focused update on the management of patients with atrial fibrillation (update on dabigatran). A report of the American College of Cardiology Foundation/American Heart Association Task Force on Practice Guidelines.,Heart rhythm,2011,,False
194,10.1007/978-3-319-98298-4_11,330eb51a2cf24359f62faece1f48e0b9d520ba51,10.1038/ki.2010.483,"The definition, classification, and prognosis of chronic kidney disease: a KDIGO Controversies Conference report.",Kidney international,2011,,False
195,10.1007/978-3-319-98298-4_11,500bfdf9632ea1bb27465f6a7aaff98ee303cdb3,10.1016/j.jacc.2011.01.010,2011 ACCF/AHA/HRS focused update on the management of patients with atrial fibrillation (update on dabigatran): a report of the American College of Cardiology Foundation/American Heart Association Task Force on practice guidelines.,Journal of the American College of Cardiology,2011,,False
196,10.1007/978-3-319-98298-4_11,7936d63158642f5847232b74545c01a3ab99e707,10.1001/archinternmed.2010.484,"Improving primary care-specialty care communication: lessons from San Francisco's safety net: comment on ""Referral and consultation communication between primary care and specialist physicians"".",Archives of internal medicine,2011,,False
197,10.1007/978-3-319-98298-4_11,8122d5f48bcdf630d10f460f2d724be9428e0c9a,10.1001/archinternmed.2010.480,Referral and consultation communication between primary care and specialist physicians: finding common ground.,Archives of internal medicine,2011,,False
198,10.1007/978-3-319-98298-4_11,1be0910cc56042893f42111a7576f0c1c8c6f9ee,10.2196/jmir.2530,Evidence of Effectiveness of Health Care Professionals Using Handheld Computers: A Scoping Review of Systematic Reviews,Journal of medical Internet research,2013,,False
199,10.1007/978-3-319-98298-4_11,956816d0066e239a93f005127362327339864862,10.1186/1472-6947-14-56,Use of handheld computers in clinical practice: a systematic review,BMC Medical Informatics and Decision Making,2014,,False
